YR,MO,DY,HR,LAT,LON,II,ID,C1,DI,D,WI,W,SLP,AT,SST,WD,WP,WH,SD,SP,SH,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF
1817,3,12,10.00,-32.35,33.10,10,ASIA 6,,,173,5,19.0,1007.5,23.6,,,,,,,,248,148,5,CZ70G0,3,1,0,2,1
1817,3,12,10.00,-32.43,34.83,10,WAR HAS 3,,,,,,,20.8,,,,,,,,248,148,5,CZ70G1,3,1,0,2,1
1817,3,12,10.00,-37.98,34.00,10,1452,NL,,127,5,2.6,,,,,,,,,,730,133,5,004LS7,3,1,0,2,1
1817,3,12,10.00,-38.05,34.02,10,1447,NL,,127,5,4.6,,,,,,,,,,730,133,5,004LS8,3,1,0,2,1
1817,3,13,8.00,-25.78,54.98,10,FT WILM 3,,,,5,,,25.3,,,,,,,,248,148,5,CZ70GI,3,1,0,2,1
1817,3,13,8.00,-25.82,54.70,10,REGENT,,,95,5,9.3,1010.0,25.6,,,,,,,,248,148,5,CZ70GJ,3,1,0,2,1
1817,3,13,9.00,-29.43,37.80,10,LORD KEIT,,,,5,,1010.5,24.4,,,,,,,,248,148,5,CZ70GK,3,1,0,2,1
1817,3,13,9.00,-30.30,39.30,10,LDY CASTR,,,,,,1014.0,23.9,,,,,,,,248,148,5,CZ70GL,3,1,0,2,1
1817,3,13,9.00,-31.55,38.08,10,SCLBY CTL,,,173,5,9.3,1011.0,22.2,,,,,,,,248,148,5,CZ70GM,3,1,0,2,1
1817,3,13,10.00,-32.80,30.80,10,ASIA 6,,,,5,,1021.2,22.8,,,,,,,,248,148,5,CZ70GN,3,1,0,2,1
1817,3,13,10.00,-33.30,28.80,10,WAR HAS 3,,,61,5,1.0,,22.5,,,,,,,,248,148,5,CZ70GO,3,1,0,2,1
1817,3,13,10.00,-38.37,34.88,10,1452,NL,,239,5,2.9,,,,,,,,,,730,133,5,004LSB,3,1,0,2,1
1817,3,13,10.00,-38.38,34.96,10,1447,NL,,239,5,2.6,,,,,,,,,,730,133,5,004LSC,3,1,0,2,1
1817,3,14,8.00,-26.65,54.13,10,REGENT,,,92,5,12.3,,24.4,,,,,,,,248,148,5,CZ70H5,3,1,0,2,1
1817,3,14,9.00,-26.70,51.73,10,FT WILM 3,,,,5,,1006.9,24.4,,,,,,,,248,148,5,CZ70H6,3,1,0,2,1
1817,3,14,9.00,-37.72,38.75,10,1452,NL,,295,5,4.9,,,,,,,,,,730,133,5,004LSF,3,1,0,2,1
1817,3,14,9.00,-37.79,38.81,10,1447,NL,,284,5,4.6,,,,,,,,,,730,133,5,004LSG,3,1,0,2,1
1817,3,14,10.00,-29.93,35.23,10,LORD KEIT,,,,5,,1014.2,22.8,,,,,,,,248,148,5,CZ70H7,3,1,0,2,1
1817,3,14,10.00,-30.85,37.42,10,LDY CASTR,,,,,,1014.3,22.8,,,,,,,,248,148,5,CZ70H8,3,1,0,2,1
1817,3,14,10.00,-31.87,35.97,10,SCLBY CTL,,,,,,1011.1,22.2,,,,,,,,248,148,5,CZ70H9,3,1,0,2,1
1817,3,14,10.00,-34.13,29.23,10,ASIA 6,,,16,5,6.7,1008.5,24.7,,,,,,,,248,148,5,CZ70HA,3,1,0,2,1
1817,3,14,10.00,-35.33,26.58,10,WAR HAS 3,,,,,,,26.4,,,,,,,,248,148,5,CZ70HB,3,1,0,2,1
1817,3,15,9.00,-26.98,48.48,10,FT WILM 3,,,,,,1023.8,24.4,,,,,,,,248,148,5,CZ70HT,3,1,0,2,1
1817,3,15,9.00,-27.03,48.20,10,REGENT,,,144,5,9.3,1008.6,24.4,,,,,,,,248,148,5,CZ70HU,3,1,0,2,1
1817,3,15,9.00,-37.60,42.57,10,1452,NL,,128,5,4.6,,,,,,,,,,730,133,5,004LSJ,3,1,0,2,1
1817,3,15,9.00,-37.63,42.57,10,1447,NL,,139,5,4.6,,,,,,,,,,730,133,5,004LSK,3,1,0,2,1
1817,3,15,10.00,-30.68,33.57,10,LORD KEIT,,,,5,,1014.2,23.3,,,,,,,,248,148,5,CZ70HV,3,1,0,2,1
1817,3,15,10.00,-31.30,35.33,10,LDY CASTR,,,106,5,2.6,1012.6,22.8,,,,,,,,248,148,5,CZ70HW,3,1,0,2,1
1817,3,15,10.00,-32.23,34.58,10,SCLBY CTL,,,,5,,1010.9,23.3,,,,,,,,248,148,5,CZ70HX,3,1,0,2,1
1817,3,15,10.00,-35.18,26.97,10,ASIA 6,,,50,5,9.3,1007.0,23.9,,,,,,,,248,148,5,CZ70HY,3,1,0,2,1
1817,3,15,10.00,-35.68,23.00,10,WAR HAS 3,,,62,5,6.7,,24.7,,,,,,,,248,148,5,CZ70HZ,3,1,0,2,1
1817,3,16,9.00,-27.83,44.83,10,REGENT,,,,,,1013.6,25.0,,,,,,,,248,148,5,CZ70IK,3,1,0,2,1
1817,3,16,9.00,-27.95,45.28,10,FT WILM 3,,,,,,1015.7,24.7,,,,,,,,248,148,5,CZ70IL,3,1,0,2,1
1817,3,16,9.00,-37.60,43.55,10,1447,NL,,60,5,4.6,,,,,,,,,,730,133,5,004LSN,3,1,0,2,1
1817,3,16,9.00,-38.06,45.05,10,1452,NL,,60,5,4.6,,,,,,,,,,730,133,5,004LSO,3,1,0,2,1
1817,3,16,10.00,-31.88,30.33,10,LORD KEIT,,,16,5,9.3,1007.2,25.0,,,,,,,,248,148,5,CZ70IM,3,1,0,2,1
1817,3,16,10.00,-32.57,32.68,10,LDY CASTR,,,,5,,1005.9,23.3,,,,,,,,248,148,5,CZ70IN,3,1,0,2,1
1817,3,16,10.00,-32.92,31.90,10,SCLBY CTL,,,353,5,19.0,1007.4,24.4,,,,,,,,248,148,5,CZ70IO,3,1,0,2,1
1817,3,16,10.00,-36.50,24.17,10,ASIA 6,,,263,5,19.0,998.5,23.1,,,,,,,,248,148,5,CZ70IP,3,1,0,2,1
1817,3,16,11.00,-34.98,20.67,10,WAR HAS 3,,,,,,,21.0,,,,,,,,248,148,5,CZ70IQ,3,1,0,2,1
1817,3,17,9.00,-28.88,44.08,10,FT WILM 3,,,,,,1014.5,24.7,,,,,,,,248,148,5,CZ70JF,3,1,0,2,1
1817,3,17,9.00,-28.92,42.07,10,REGENT,,,,,,1027.1,25.6,,,,,,,,248,148,5,CZ70JG,3,1,0,2,1
1817,3,17,9.00,-38.52,47.53,10,1452,NL,,49,5,4.6,,,,,,,,,,730,133,5,004LSR,3,1,0,2,1
1817,3,17,9.00,-38.54,47.60,10,1447,NL,,49,5,4.6,,,,,,,,,,730,133,5,004LSS,3,1,0,2,1
1817,3,17,10.00,-32.17,28.67,10,LORD KEIT,,,,,,1004.2,23.3,,,,,,,,248,148,5,CZ70JH,3,1,0,2,1
1817,3,17,10.00,-33.43,30.70,10,LDY CASTR,,,218,5,6.7,1002.5,23.9,,,,,,,,248,148,5,CZ70JI,3,1,0,2,1
1817,3,17,10.00,-33.60,29.73,10,SCLBY CTL,,,,,,1003.4,23.9,,,,,,,,248,148,5,CZ70JJ,3,1,0,2,1
1817,3,17,10.00,-34.97,27.52,10,WAR HAS 3,,,,5,,,20.3,,,,,,,,248,148,5,CZ70JK,3,1,0,2,1
1817,3,17,10.00,-39.07,23.73,10,BOMBAY,,,175,5,9.3,1010.0,16.1,,,,,,,,248,148,5,CZ70JL,3,1,0,2,1
1817,3,17,11.00,-35.78,22.45,10,ASIA 6,,,242,5,19.0,1002.3,20.3,,,,,,,,248,148,5,CZ70JM,3,1,0,2,1
1817,3,18,9.00,-29.57,41.07,10,FT WILM 3,,,52,5,6.7,1010.4,25.3,,,,,,,,248,148,5,CZ70K9,3,1,0,2,1
1817,3,18,9.00,-29.63,40.55,10,REGENT,,,41,5,6.7,1010.3,25.6,,,,,,,,248,148,5,CZ70KA,3,1,0,2,1
1817,3,18,9.00,-38.67,51.63,10,1452,NL,,308,5,4.6,,,,,,,,,,730,133,5,004LSV,3,1,0,2,1
1817,3,18,9.00,-38.74,51.63,10,1447,NL,,308,5,4.6,,,,,,,,,,730,133,5,004LSW,3,1,0,2,1
1817,3,18,10.00,-33.50,29.97,10,LDY CASTR,,,207,5,12.3,1004.6,21.1,,,,,,,,248,148,5,CZ70KB,3,1,0,2,1
1817,3,18,10.00,-34.02,28.12,10,LORD KEIT,,,,5,,1001.4,20.6,,,,,,,,248,148,5,CZ70KD,3,1,0,2,1
1817,3,18,10.00,-38.63,27.02,10,BOMBAY,,,196,5,9.3,1011.2,14.4,,,,,,,,248,148,5,CZ70KE,3,1,0,2,1
1817,3,18,11.00,-35.20,20.13,10,ASIA 6,,,,,,1018.7,18.3,,,,,,,,248,148,5,CZ70KG,3,1,0,2,1
1817,3,19,8.00,-38.65,55.55,10,1452,NL,,343,5,4.6,,,,,,,,,,730,133,5,004LSY,3,1,0,2,1
1817,3,19,8.00,-38.69,55.75,10,1447,NL,,343,5,4.6,,,,,,,,,,730,133,5,004LSZ,3,1,0,2,1
1817,3,19,9.00,-29.75,40.02,10,FT WILM 3,,,,,,1009.4,23.1,,,,,,,,248,148,5,CZ70L2,3,1,0,2,1
1817,3,19,9.00,-29.80,39.53,10,REGENT,,,199,5,19.0,1013.8,25.0,,,,,,,,248,148,5,CZ70L3,3,1,0,2,1
1817,3,19,10.00,-33.20,29.90,10,LDY CASTR,,,,,,1011.7,18.9,,,,,,,,248,148,5,CZ70L5,3,1,0,2,1
1817,3,19,10.00,-34.27,26.33,10,LORD KEIT,,,263,5,2.6,1018.4,20.0,,,,,,,,248,148,5,CZ70L6,3,1,0,2,1
1817,3,19,10.00,-38.30,30.77,10,BOMBAY,,,,5,,1016.2,15.0,,,,,,,,248,148,5,CZ70L7,3,1,0,2,1
1817,3,20,8.00,-38.35,59.53,10,1452,NL,,333,5,6.7,,,,,,,,,,730,133,5,004LT1,3,1,0,2,1
1817,3,20,8.00,-38.37,59.58,10,1447,NL,,333,5,6.7,,,,,,,,,,730,133,5,004LT2,3,1,0,2,1
1817,3,20,9.00,-29.03,38.27,10,REGENT,,,,5,,1014.1,22.8,,,,,,,,248,148,5,CZ70LV,3,1,0,2,1
1817,3,20,9.00,-29.05,38.90,10,FT WILM 3,,,,,,1016.2,22.2,,,,,,,,248,148,5,CZ70LW,3,1,0,2,1
1817,3,20,10.00,-33.17,29.23,10,SCLBY CTL,,,,,,1004.2,23.3,,,,,,,,248,148,5,CZ70LX,3,1,0,2,1
1817,3,20,10.00,-33.32,29.33,10,LDY CASTR,,,151,5,1.0,1014.4,18.9,,,,,,,,248,148,5,CZ70LY,3,1,0,2,1
1817,3,20,10.00,-35.33,24.98,10,LORD KEIT,,,,5,,1025.5,18.3,,,,,,,,248,148,5,CZ70LZ,3,1,0,2,1
1817,3,20,10.00,-38.67,33.77,10,BOMBAY,,,195,5,6.7,1019.5,15.6,,,,,,,,248,148,5,CZ70M0,3,1,0,2,1
1817,3,21,8.00,-38.35,62.95,10,1452,NL,,165,5,6.7,,,,,,,,,,730,133,5,004LT4,3,1,0,2,1
1817,3,21,8.00,-38.37,62.98,10,1447,NL,,165,5,6.7,,,,,,,,,,730,133,5,004LT5,3,1,0,2,1
1817,3,21,9.00,-29.32,37.52,10,FT WILM 3,,,,5,,1018.9,22.5,,,,,,,,248,148,5,CZ70MN,3,1,0,2,1
1817,3,21,10.00,-29.40,37.00,10,REGENT,,,,,,1017.5,22.8,,,,,,,,248,148,5,CZ70MO,3,1,0,2,1
1817,3,21,10.00,-34.57,26.97,10,SCLBY CTL,,,,5,,1006.1,22.8,,,,,,,,248,148,5,CZ70MP,3,1,0,2,1
1817,3,21,10.00,-34.65,27.50,10,LDY CASTR,,,,,,1007.8,22.8,,,,,,,,248,148,5,CZ70MQ,3,1,0,2,1
1817,3,21,10.00,-35.27,22.95,10,LORD KEIT,,,242,5,2.6,1011.7,20.0,,,,,,,,248,148,5,CZ70MR,3,1,0,2,1
1817,3,21,10.00,-40.13,37.30,10,BOMBAY,,,,,,1010.0,14.4,,,,,,,,248,148,5,CZ70MS,3,1,0,2,1
1817,3,22,8.00,-38.62,66.82,10,1447,NL,,222,5,2.0,,,,,,,,,,730,133,5,004LT7,3,1,0,2,1
1817,3,22,8.00,-38.65,66.77,10,1452,NL,,222,5,2.0,,,,,,,,,,730,133,5,004LT8,3,1,0,2,1
1817,3,22,9.00,-39.33,40.82,10,BOMBAY,,,,,,1012.3,14.4,,,,,,,,248,148,5,CZ70NG,3,1,0,2,1
1817,3,22,10.00,-29.92,36.30,10,REGENT,,,344,5,6.7,1014.0,23.9,,,,,,,,248,148,5,CZ70NH,3,1,0,2,1
1817,3,22,10.00,-30.00,36.85,10,FT WILM 3,,,,,,1018.2,23.1,,,,,,,,248,148,5,CZ70NI,3,1,0,2,1
1817,3,22,10.00,-35.17,25.83,10,LDY CASTR,,,,5,,1002.1,21.1,,,,,,,,248,148,5,CZ70NJ,3,1,0,2,1
1817,3,22,11.00,-35.18,21.23,10,LORD KEIT,,,,,,1008.2,21.1,,,,,,,,248,148,5,CZ70NM,3,1,0,2,1
1817,3,23,7.00,-38.27,70.32,10,1452,NL,,201,5,9.3,,,,,,,,,,730,133,5,004LTA,3,1,0,2,1
1817,3,23,7.00,-38.53,71.09,10,1447,NL,,246,5,9.3,,,,,,,,,,730,133,5,004LTB,3,1,0,2,1
1817,3,23,9.00,-39.57,43.73,10,BOMBAY,,,,,,1004.2,16.7,,,,,,,,248,148,5,CZ70O8,3,1,0,2,1
1817,3,23,10.00,-30.42,34.42,10,FT WILM 3,,,,,,1003.8,24.4,,,,,,,,248,148,5,CZ70O9,3,1,0,2,1
1817,3,23,10.00,-31.25,33.43,10,REGENT,,,,5,,1002.2,24.4,,,,,,,,248,148,5,CZ70OA,3,1,0,2,1
1817,3,23,10.00,-35.02,24.60,10,LDY CASTR,,,,,,1004.1,21.1,,,,,,,,248,148,5,CZ70OB,3,1,0,2,1
1817,3,23,11.00,-35.45,21.32,10,LORD KEIT,,,,5,,1008.6,18.3,,,,,,,,248,148,5,CZ70OE,3,1,0,2,1
1817,3,24,7.00,-37.88,73.88,10,1452,NL,,135,5,4.6,,,,,,,,,,730,133,5,004LTD,3,1,0,2,1
1817,3,24,7.00,-37.92,73.95,10,1447,NL,,146,5,2.6,,,,,,,,,,730,133,5,004LTE,3,1,0,2,1
1817,3,24,9.00,-39.48,46.47,10,BOMBAY,,,,,,,17.2,,,,,,,,248,148,5,CZ70P0,3,1,0,2,1
1817,3,24,10.00,-30.75,33.18,10,FT WILM 3,,,,,,1017.7,22.2,,,,,,,,248,148,5,CZ70P1,3,1,0,2,1
1817,3,24,10.00,-30.83,32.48,10,REGENT,,,,,,1010.8,23.3,,,,,,,,248,148,5,CZ70P2,3,1,0,2,1
1817,3,24,10.00,-35.23,24.30,10,SCLBY CTL,,,,5,,1001.4,21.1,,,,,,,,248,148,5,CZ70P3,3,1,0,2,1
1817,3,24,10.00,-35.45,23.70,10,LDY CASTR,,,,5,,998.1,21.1,,,,,,,,248,148,5,CZ70P4,3,1,0,2,1
1817,3,24,11.00,-35.93,21.17,10,LORD KEIT,,,,5,,1001.6,20.6,,,,,,,,248,148,5,CZ70P6,3,1,0,2,1
1817,3,25,7.00,-37.62,75.02,10,1452,NL,,337,5,4.6,,,,,,,,,,730,133,5,004LTG,3,1,0,2,1
1817,3,25,7.00,-37.71,75.08,10,1447,NL,,337,5,4.6,,,,,,,,,,730,133,5,004LTH,3,1,0,2,1
1817,3,25,9.00,-37.58,49.02,10,BOMBAY,,,,5,,1009.1,18.9,,,,,,,,248,148,5,CZ70PU,3,1,0,2,1
1817,3,25,10.00,-31.98,32.00,10,FT WILM 3,,,,,,1016.1,24.4,,,,,,,,248,148,5,CZ70PV,3,1,0,2,1
1817,3,25,10.00,-32.07,31.80,10,REGENT,,,196,5,6.7,1017.6,23.3,,,,,,,,248,148,5,CZ70PW,3,1,0,2,1
1817,3,25,11.00,-35.33,21.75,10,LORD KEIT,,,242,5,1.0,1011.9,18.9,,,,,,,,248,148,5,CZ70Q1,3,1,0,2,1
1817,3,26,7.00,-37.68,77.93,10,1452,NL,,328,5,4.6,,,,,,,,,,730,133,5,004LTJ,3,1,0,2,1
1817,3,26,7.00,-37.73,77.96,10,1447,NL,,328,5,4.6,,,,,,,,,,730,133,5,004LTK,3,1,0,2,1
1817,3,26,9.00,-35.81,51.13,10,BOMBAY,,,322,5,9.3,,20.0,,,,,,,,248,148,5,CZ70QO,3,1,0,2,1
1817,3,26,10.00,-32.52,30.68,10,FT WILM 3,,,61,5,2.6,1029.1,23.6,,,,,,,,248,148,5,CZ70QP,3,1,0,2,1
1817,3,26,10.00,-32.63,30.38,10,REGENT,,,83,5,1.0,1014.3,23.3,,,,,,,,248,148,5,CZ70QQ,3,1,0,2,1
1817,3,26,10.00,-34.93,23.77,10,SCLBY CTL,,,,,,1008.0,22.2,,,,,,,,248,148,5,CZ70QR,3,1,0,2,1
1817,3,26,10.00,-35.10,23.33,10,LDY CASTR,,,107,5,2.6,1009.7,21.7,,,,,,,,248,148,5,CZ70QS,3,1,0,2,1
1817,3,26,11.00,-35.08,21.17,10,LORD KEIT,,,84,5,9.3,1014.9,21.1,,,,,,,,248,148,5,CZ70QU,3,1,0,2,1
1817,3,27,7.00,-37.07,79.65,10,1452,NL,,344,5,6.7,,,,,,,,,,730,133,5,004LTM,3,1,0,2,1
1817,3,27,7.00,-37.14,79.99,10,1447,NL,,344,5,4.6,,,,,,,,,,730,133,5,004LTN,3,1,0,2,1
1817,3,27,9.00,-33.92,51.68,10,BOMBAY,,,187,5,2.6,1019.8,19.4,,,,,,,,248,148,5,CZ70RJ,3,1,0,2,1
1817,3,27,10.00,-33.78,27.88,10,FT WILM 3,,,61,5,1.0,1024.6,23.1,,,,,,,,248,148,5,CZ70RK,3,1,0,2,1
1817,3,27,10.00,-33.80,27.33,10,REGENT,,,38,5,2.6,1011.0,23.3,,,,,,,,248,148,5,CZ70RL,3,1,0,2,1
1817,3,27,11.00,-35.18,21.97,10,SCLBY CTL,,,219,5,,1004.6,22.2,,,,,,,,248,148,5,CZ70RO,3,1,0,2,1
1817,3,27,11.00,-35.47,22.22,10,LDY CASTR,,,,,,1004.6,22.2,,,,,,,,248,148,5,CZ70RQ,3,1,0,2,1
1817,3,28,6.00,-36.05,83.32,10,1452,NL,,334,5,4.6,,,,,,,,,,730,133,5,004LTP,3,1,0,2,1
1817,3,28,6.00,-36.11,83.69,10,1447,NL,,334,5,4.6,,,,,,,,,,730,133,5,004LTQ,3,1,0,2,1
1817,3,28,9.00,-31.32,52.03,10,BOMBAY,,,,5,,1019.8,22.2,,,,,,,,248,148,5,CZ70SE,3,1,0,2,1
1817,3,28,10.00,-35.02,26.70,10,FT WILM 3,,,,5,,1017.9,23.3,,,,,,,,248,148,5,CZ70SF,3,1,0,2,1
1817,3,28,10.00,-35.05,26.08,10,REGENT,,,241,5,9.3,1014.5,23.3,,,,,,,,248,148,5,CZ70SG,3,1,0,2,1
1817,3,28,11.00,-35.47,21.33,10,SCLBY CTL,,,,,,1011.6,20.6,,,,,,,,248,148,5,CZ70SL,3,1,0,2,1
1817,3,29,8.00,-31.41,52.57,10,BOMBAY,,,,,,1018.1,22.2,,,,,,,,248,148,5,CZ70T9,3,1,0,2,1
1817,3,29,10.00,-34.92,24.12,10,REGENT,,,106,5,2.6,1014.9,21.1,,,,,,,,248,148,5,CZ70TA,3,1,0,2,1
1817,3,29,10.00,-34.95,24.73,10,FT WILM 3,,,,5,,1016.9,21.1,,,,,,,,248,148,5,CZ70TB,3,1,0,2,1
1817,3,30,8.00,-31.80,55.23,10,BOMBAY,,,,,,1015.3,22.8,,,,,,,,248,148,5,CZ70U2,3,1,0,2,1
1817,3,30,11.00,-34.83,22.10,10,FT WILM 3,,,107,5,2.6,1019.7,20.3,,,,,,,,248,148,5,CZ70U6,3,1,0,2,1
1817,3,30,11.00,-34.85,22.33,10,REGENT,,,,,,1018.5,19.4,,,,,,,,248,148,5,CZ70U7,3,1,0,2,1
1817,3,31,8.00,-31.89,57.50,10,BOMBAY,,,,5,,,22.8,,,,,,,,248,148,5,CZ70UU,3,1,0,2,1
1817,3,31,11.00,-35.18,21.10,10,REGENT,,,,,,1012.0,18.3,,,,,,,,248,148,5,CZ70UY,3,1,0,2,1
1817,3,31,11.00,-35.25,21.93,10,FT WILM 3,,,,5,,1015.0,20.3,,,,,,,,248,148,5,CZ70UZ,3,1,0,2,1
1817,4,1,8.00,-31.23,58.53,10,BOMBAY,,,65,5,2.6,1017.5,21.7,,,,,,,,248,148,5,CZ70VL,3,1,0,2,1
1817,4,1,11.00,-34.70,21.38,10,FT WILM 3,,,,5,,1017.7,20.0,,,,,,,,248,148,5,CZ70VO,3,1,0,2,1
1817,4,1,11.00,-34.73,20.67,10,REGENT,,,197,5,9.3,1015.5,17.2,,,,,,,,248,148,5,CZ70VP,3,1,0,2,1
1817,4,2,8.00,-28.88,58.35,10,BOMBAY,,,92,5,6.7,1015.6,21.7,,,,,,,,248,148,5,CZ70WG,3,1,0,2,1
1817,4,2,11.00,-35.20,21.02,10,FT WILM 3,,,,5,,1012.0,18.3,,,,,,,,248,148,5,CZ70WI,3,1,0,2,1
1817,4,3,6.00,-9.20,84.33,10,LDY CRNGT,,,,5,,,28.3,,,,,,,,248,148,5,CZ70XA,3,1,0,2,1
1817,4,3,8.00,-26.63,58.33,10,BOMBAY,,,272,5,6.7,1020.7,22.8,,,,,,,,248,148,5,CZ70XB,3,1,0,2,1
1817,4,4,8.00,-26.06,59.00,10,BOMBAY,,,,,,1023.8,23.9,,,,,,,,248,148,5,CZ70Y8,3,1,0,2,1
1817,4,5,6.00,-9.80,84.28,10,LDY CRNGT,,,,,,,28.9,,,,,,,,248,148,5,CZ70Z6,3,1,0,2,1
1817,4,5,8.00,-25.45,60.07,10,BOMBAY,,,,5,,,25.0,,,,,,,,248,148,5,CZ70Z7,3,1,0,2,1
1817,4,6,8.00,-23.93,59.67,10,BOMBAY,,,,,,1014.8,24.4,,,,,,,,248,148,5,CZ7106,3,1,0,2,1
1817,4,7,6.00,-9.92,82.98,10,LDY CRNGT,,,,5,,,28.9,,,,,,,,248,148,5,CZ7114,3,1,0,2,1
1817,4,7,8.00,-20.92,58.18,10,BOMBAY,,,,5,,1013.4,25.6,,,,,,,,248,148,5,CZ7115,3,1,0,2,1
1817,4,8,8.00,-18.92,56.87,10,BOMBAY,,,65,5,,1013.0,25.6,,,,,,,,248,148,5,CZ7125,3,1,0,2,1
1817,4,8,11.00,-35.78,20.35,10,VANSITT 4,,,,,,1012.1,17.8,,,,,,,,248,148,5,CZ7129,3,1,0,2,1
1817,4,9,7.00,-10.18,82.48,10,LDY CRNGT,,,122,5,1.0,,28.3,,,,,,,,248,148,5,CZ7136,3,1,0,2,1
1817,4,9,8.00,-16.22,57.32,10,BOMBAY,,,,,,,26.7,,,,,,,,248,148,5,CZ7137,3,1,0,2,1
1817,4,9,10.00,-35.60,24.42,10,LOWTHER C,,,,,,1019.0,17.2,,,,,,,,248,148,5,CZ7138,3,1,0,2,1
1817,4,9,10.00,-35.78,23.55,10,VANSITT 4,,,,5,,1017.9,17.8,,,,,,,,248,148,5,CZ7139,3,1,0,2,1
1817,4,9,10.00,-35.83,23.53,10,GENERAL H,,,,5,,,19.4,,,,,,,,248,148,5,CZ713A,3,1,0,2,1
1817,4,10,8.00,-12.92,57.57,10,BOMBAY,,,,5,,,27.2,,,,,,,,248,148,5,CZ7149,3,1,0,2,1
1817,4,10,10.00,-35.13,23.15,10,VANSITT 4,,,,5,,1022.0,18.9,,,,,,,,248,148,5,CZ714A,3,1,0,2,1
1817,4,11,8.00,-10.82,57.18,10,BOMBAY,,,137,5,9.3,,27.5,,,,,,,,248,148,5,CZ715A,3,1,0,2,1
1817,4,11,10.00,-35.33,23.58,10,VANSITT 4,,,,,,1022.7,18.9,,,,,,,,248,148,5,CZ715D,3,1,0,2,1
1817,4,12,8.00,-9.65,57.10,10,BOMBAY,,,,5,,,27.8,,,,,,,,248,148,5,CZ716A,3,1,0,2,1
1817,4,12,10.00,-34.67,25.63,10,VANSITT 4,,,,,,1018.6,18.9,,,,,,,,248,148,5,CZ716B,3,1,0,2,1
1817,4,12,10.00,-34.68,25.50,10,LOWTHER C,,,,,,1018.9,,,,,,,,,248,148,5,CZ716C,3,1,0,2,1
1817,4,12,10.00,-34.68,25.67,10,GENERAL H,,,,5,,1022.2,17.8,,,,,,,,248,148,5,CZ716D,3,1,0,2,1
1817,4,13,8.00,-9.43,57.32,10,BOMBAY,,,,,,,28.9,,,,,,,,248,148,5,CZ717A,3,1,0,2,1
1817,4,13,10.00,-37.00,24.85,10,VANSITT 4,,,,5,,1015.5,18.3,,,,,,,,248,148,5,CZ717B,3,1,0,2,1
1817,4,13,10.00,-37.07,25.00,10,GENERAL H,,,,5,,1019.0,,,,,,,,,248,148,5,CZ717C,3,1,0,2,1
1817,4,13,10.00,-37.13,24.63,10,LOWTHER C,,,,,,1022.5,,,,,,,,,248,148,5,CZ717D,3,1,0,2,1
1817,4,14,7.00,-18.30,74.93,10,LDY CRNGT,,,,,,,26.1,,,,,,,,248,148,5,CZ7189,3,1,0,2,1
1817,4,14,8.00,-9.36,57.20,10,BOMBAY,,,36,5,1.0,,28.3,,,,,,,,248,148,5,CZ718A,3,1,0,2,1
1817,4,14,10.00,-35.63,26.82,10,VANSITT 4,,,151,5,12.3,1009.3,18.3,,,,,,,,248,148,5,CZ718B,3,1,0,2,1
1817,4,14,10.00,-36.61,24.28,10,LOWTHER C,,,117,5,9.3,,,,,,,,,,248,148,5,CZ718C,3,1,0,2,1
1817,4,15,8.00,-9.28,57.25,10,BOMBAY,,,,5,,,28.3,,,,,,,,248,148,5,CZ719A,3,1,0,2,1
1817,4,15,10.00,-36.10,28.67,10,LOWTHER C,,,173,5,9.3,,,,,,,,,,248,148,5,CZ719B,3,1,0,2,1
1817,4,15,10.00,-36.10,28.82,10,VANSITT 4,,,196,5,9.3,1014.2,17.8,,,,,,,,248,148,5,CZ719C,3,1,0,2,1
1817,4,16,7.00,-21.08,70.30,10,LDY CRNGT,,,,,,,23.9,,,,,,,,248,148,5,CZ71AB,3,1,0,2,1
1817,4,16,8.00,-7.74,58.33,10,BOMBAY,,,,,,1008.3,28.3,,,,,,,,248,148,5,CZ71AC,3,1,0,2,1
1817,4,16,10.00,-34.35,33.03,10,GENERAL H,,,162,5,19.0,,,,,,,,,,248,148,5,CZ71AD,3,1,0,2,1
1817,4,16,10.00,-34.37,33.07,10,VANSITT 4,,,196,5,9.3,1015.5,17.2,,,,,,,,248,148,5,CZ71AE,3,1,0,2,1
1817,4,17,8.00,-6.60,58.62,10,BOMBAY,,,,,,1005.7,,,,,,,,,248,148,5,CZ71BD,3,1,0,2,1
1817,4,17,10.00,-32.38,35.33,10,LOWTHER C,,,,,,1018.7,,,,,,,,,248,148,5,CZ71BF,3,1,0,2,1
1817,4,17,10.00,-32.58,35.62,10,VANSITT 4,,,,5,,1017.3,19.4,,,,,,,,248,148,5,CZ71BG,3,1,0,2,1
1817,4,18,,-41.27,23.87,10,TWO_BROT,,1,293,5,19.0,,,,,,,,,,701,69,5,004LYI,3,1,0,2,1
1817,4,18,6.00,-16.07,82.82,10,MANGLES,,,,5,,,26.1,,,,,,,,248,148,5,CZ71C9,3,1,0,2,1
1817,4,18,8.00,-4.74,59.40,10,BOMBAY,,,,,,1006.1,27.2,,,,,,,,248,148,5,CZ71CD,3,1,0,2,1
1817,4,18,10.00,-31.75,36.10,10,VANSITT 4,,,286,5,1.0,1021.4,20.6,,,,,,,,248,148,5,CZ71CF,3,1,0,2,1
1817,4,18,10.00,-31.78,36.10,10,GENERAL H,,,308,5,2.6,,,,,,,,,,248,148,5,CZ71CG,3,1,0,2,1
