,YR,MO,DY,HR,LAT,LON,II,ID,C1,DI,D,WI,W,SLP,AT,SST,WD,WP,WH,SD,SP,SH,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF,comment1,comment2,comment3,comment4,comment5,comment6,comment7,comment8,comment9
1119,1815,6,24,9.0,-0.48,51.83,10,GENERAL H,,,227.0,5.0,2.6,1015.4,27.8,,,,,,,,248,148,5,CZ6S2A,3,1,0,2,1,HAZY,,,,,,,,
1120,1815,6,24,9.0,-12.18,45.5,10,LD MELV 1,,,,5.0,,1017.7,25.6,,,,,,,,248,148,5,CZ6S2B,3,1,0,2,1,"FAIR,HAZY",,,,,,,,
1121,1815,6,24,9.0,-12.23,43.09,10,ROSE 4,,,,,,,25.0,,,,,,,,248,148,5,CZ6S2C,3,1,0,2,1,"FAIR,CLOUDY",,,,,,,,
1122,1815,6,24,9.0,-12.23,44.95,10,PC CHA WA,,,130.0,5.0,6.7,,26.7,,,,,,,,248,148,5,CZ6S2D,3,1,0,2,1,"FAIR,SQUALLS,RAIN,CLOUDY",,,,,,,,
1123,1815,6,24,10.0,-34.65,22.9,10,ANN 1,,,,5.0,,1023.8,17.8,,,,,,,,248,148,5,CZ6S2E,3,1,0,2,1,HAZY     ,LARGE SWELL,,,,,,,
1124,1815,6,24,10.0,-37.7,23.02,10,NTBLAND 5,,,,,,1019.0,18.3,,,,,,,,248,148,5,CZ6S2F,3,1,0,2,1,FAIR     ,LARGE CROP SWELL,,,,,,,
1125,1815,6,25,,-28.88,77.6,10,LOWTHER_,,1.0,,5.0,,,17.2,,,,,,,,701,69,5,004HY0,3,1,0,2,1,     ,   MADRAS  ,,,,,,,
1126,1815,6,25,7.0,-29.88,77.53,10,LOWTHER C,,,110.0,5.0,1.0,,16.7,,,,,,,,248,148,5,CZ6S2W,3,1,0,2,1,"SQUALLY,RAIN,FAIR,SQUALLS",,,,,,,,
1127,1815,6,25,7.0,-30.13,77.62,10,ATLAS 4,,,,,,,17.2,,,,,,,,248,148,5,CZ6S2X,3,1,0,2,1,"CLOUDY,SQUALLS,RAIN     ",SMOOTH WATER,,,,,,,
1128,1815,6,25,7.0,-34.87,81.2,10,1937,UK,,,,,1023.4,13.3,,,,,,,,730,133,5,004HY7,3,1,0,2,1,    ,ENGLISH     ,SW     ,"FIRST AND MIDDLE PARTS PLEASANT BREEZES, LATTER LIGHT PASSING SQUALLS     ",    ,    ,    ,FIRST AND MIDDLE PARTS FAIR    ,   
1129,1815,6,25,7.0,-35.72,74.05,10,PC AMEL 4,,,,5.0,,1025.0,11.7,,,,,,,,248,148,5,CZ6S2Y,3,1,0,2,1,"SQUALLY,RAIN,FAIR,UNSETTLED",,,,,,,,
1130,1815,6,25,7.0,-35.77,74.08,10,HOPE 2,,,,,,1026.3,13.9,,,,,,,,248,148,5,CZ6S2Z,3,1,0,2,1,"FAIR,FINE     ",HEAVY SWELL,,,,,,,
1131,1815,6,25,7.0,-35.77,74.12,10,WALMR CTL,,,,,,1022.9,13.9,,,,,,,,248,148,5,CZ6S30,3,1,0,2,1,UNSETTLED,,,,,,,,
1132,1815,6,25,9.0,-9.6,45.03,10,LD MELV 1,,,,5.0,,1014.1,26.1,,,,,,,,248,148,5,CZ6S32,3,1,0,2,1,"CLOUDY,SQUALLY,RAIN",,,,,,,,
1133,1815,6,25,9.0,-9.63,45.16,10,ROSE 4,,,,,,,25.8,,,,,,,,248,148,5,CZ6S33,3,1,0,2,1,CLOUDY,,,,,,,,
1134,1815,6,25,9.0,-9.67,45.0,10,PC CHA WA,,,188.0,5.0,9.3,,,,,,,,,,248,148,5,CZ6S34,3,1,0,2,1,"FAIR,CLOUDY",,,,,,,,
1135,1815,6,25,9.0,-18.07,52.13,10,WIL PIT 2,,,107.0,5.0,12.3,1013.1,24.4,,,,,,,,248,148,5,CZ6S35,3,1,0,2,1,"CLOUDY,PLEASANT",,,,,,,,
1136,1815,6,25,9.0,-18.08,52.27,10,MQ WLNG 1,,,,,,1013.3,23.3,,,,,,,,248,148,5,CZ6S36,3,1,0,2,1,"FAIR,PLEASANT",,,,,,,,
1137,1815,6,25,9.0,-37.31,63.46,10,RESTITUT,,1.0,248.0,5.0,6.7,,,,,,,,,,701,69,5,004HY9,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1138,1815,6,25,10.0,-37.18,24.83,10,NTBLAND 5,,,308.0,5.0,2.6,1018.6,20.0,,,,,,,,248,148,5,CZ6S38,3,1,0,2,1,     ,LARGE SWELL,,,,,,,
1139,1815,6,25,11.0,-34.77,21.92,10,ANN 1,,,,5.0,,1022.3,17.2,,,,,,,,248,148,5,CZ6S3B,3,1,0,2,1,"HAZY,VARIABLE",,,,,,,,
1140,1815,6,26,,-27.05,78.38,10,LOWTHER_,,1.0,,5.0,,,17.2,,,,,,,,701,69,5,004HYJ,3,1,0,2,1,     ,   MADRAS  ,,,,,,,
1141,1815,6,26,6.0,-34.1,83.47,10,1937,UK,,,5.0,,1023.4,14.4,,,,,,,,730,133,5,004HYO,3,1,0,2,1,    ,ENGLISH     ,"SW, VARIABLE     ","FIRST PART PLEASANT BREEZES, DECREASING IN MIDDLE AND LATTER PARTS TO LIGHT AIRS     ",MIDDLE AND LATTER PARTS FINE     ,    ,    ,FIRST PART CLOUDY    ,   
1142,1815,6,26,7.0,-27.05,78.5,10,LOWTHER C,,,,5.0,,1014.4,20.0,,,,,,,,248,148,5,CZ6S3R,3,1,0,2,1,"CLEAR,SQUALLY,RAIN,FREQUENT SQUALLS,FINE",,,,,,,,
1143,1815,6,26,7.0,-27.18,78.42,10,ATLAS 4,,,,5.0,,,21.7,,,,,,,,248,148,5,CZ6S3S,3,1,0,2,1,"SQUALLY,CLOUDY,FINE",,,,,,,,
1144,1815,6,26,7.0,-35.83,75.42,10,WALMR CTL,,,,,,1023.9,13.9,,,,,,,,248,148,5,CZ6S3T,3,1,0,2,1,CLEAR     ,HEAVY SWELL,,,,,,,
1145,1815,6,26,7.0,-35.88,75.5,10,HOPE 2,,,,,,1022.9,13.9,,,,,,,,248,148,5,CZ6S3U,3,1,0,2,1,"FAIR,CLOUDY,MOSTLY FINE     ",HEAVY SWELL,,,,,,,
1146,1815,6,26,7.0,-35.88,75.6,10,PC AMEL 4,,,,5.0,,1023.1,12.8,,,,,,,,248,148,5,CZ6S3V,3,1,0,2,1,"FAIR,FINE",,,,,,,,
1147,1815,6,26,9.0,-7.3,45.76,10,ROSE 4,,,,,,,23.9,,,,,,,,248,148,5,CZ6S3X,3,1,0,2,1,"SQUALLY,RAIN,SMALL RAIN,THICK",,,,,,,,
1148,1815,6,26,9.0,-7.37,45.8,10,PC CHA WA,,,166.0,5.0,9.3,,,,,,,,,,248,148,5,CZ6S3Y,3,1,0,2,1,"SQUALLY,RAIN,SQUALLS",,,,,,,,
1149,1815,6,26,9.0,-7.37,45.82,10,LD MELV 1,,,,5.0,,1011.9,24.7,,,,,,,,248,148,5,CZ6S3Z,3,1,0,2,1,"SMALL RAIN,LIGHT SQUALLS,RAIN,CLOUDY",,,,,,,,
1150,1815,6,26,9.0,-14.73,51.12,10,MQ WLNG 1,,,,5.0,,,24.4,,,,,,,,248,148,5,CZ6S40,3,1,0,2,1,"CLOUDY,FAIR",,,,,,,,
1151,1815,6,26,9.0,-14.77,51.33,10,WIL PIT 2,,,,5.0,,,23.3,,,,,,,,248,148,5,CZ6S41,3,1,0,2,1,"CLOUDY,FAIR,FINE,FRESH SQUALLS     ",GOOD DEAL OF SEA,,,,,,,
1152,1815,6,26,10.0,-35.02,24.69,10,ANN 1,,,,5.0,,1017.2,17.2,,,,,,,,248,148,5,CZ6S43,3,1,0,2,1,"THICK FOG,HAZY,FOGGY,THICK,CLEAR",,,,,,,,
1153,1815,6,26,10.0,-37.1,27.23,10,HUDDART,,,353.0,5.0,2.6,,,,,,,,,,248,148,5,CZ6S44,3,1,0,2,1,FINE,,,,,,,,
1154,1815,6,26,10.0,-37.18,26.83,10,NTBLAND 5,,,308.0,5.0,6.7,1015.4,18.9,,,,,,,,248,148,5,CZ6S45,3,1,0,2,1,"PLEASANT,VERY HEAVY DEW     ",WATER QUITE SMOOTH,,,,,,,
1155,1815,6,27,,-25.4,78.4,10,LOWTHER_,,1.0,,5.0,,,22.2,,,,,,,,701,69,5,004HYY,3,1,0,2,1,NE    61 NEXE  ,   MADRAS  ,,,,,,,
1156,1815,6,27,5.0,-37.76,68.36,10,RESTITUT,,1.0,45.0,5.0,15.4,,,,,,,,,,701,69,5,004HZ3,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1157,1815,6,27,6.0,-33.83,84.08,10,1937,UK,,165.0,5.0,1.0,1025.5,14.4,,,,,,,,730,133,5,004HZ5,3,1,0,2,1,    ,ENGLISH     ,"VARIABLE, N, S     ",LIGHT VARIABLE AIRS AND CALMS     ,PLEASANT WEATHER     ,    ,SMOOTH WATER     ,   ,   
1158,1815,6,27,7.0,-25.43,78.15,10,ATLAS 4,,,,,,1013.8,22.8,,,,,,,,248,148,5,CZ6S4P,3,1,0,2,1,"FAIR,SQUALLS,RAIN,CLOUDY,FINE",,,,,,,,
1159,1815,6,27,7.0,-25.5,78.4,10,LOWTHER C,,,69.0,5.0,9.3,1017.4,21.7,,,,,,,,248,148,5,CZ6S4Q,3,1,0,2,1,"CLOUDY,FAIR,FINE",,,,,,,,
1160,1815,6,27,7.0,-36.17,77.1,10,PC AMEL 4,,,,5.0,,1023.2,12.2,,,,,,,,248,148,5,CZ6S4R,3,1,0,2,1,"SQUALLY,RAIN,FAIR,FINE     ",VERY HIGH SWELL,,,,,,,
1161,1815,6,27,7.0,-36.17,77.17,10,WALMR CTL,,,,5.0,,1025.5,14.7,,,,,,,,248,148,5,CZ6S4S,3,1,0,2,1,"RAIN,SHOWERS OF RAIN     ",LONG SWELL,,,,,,,
1162,1815,6,27,7.0,-36.18,77.08,10,HOPE 2,,,,,,1027.0,15.0,,,,,,,,248,148,5,CZ6S4T,3,1,0,2,1,"SHOWERY,RAIN,FAIR,MOSTLY FINE,SHOWERS     ",HEAVY SWELL,,,,,,,
1163,1815,6,27,9.0,-5.48,47.55,10,ROSE 4,,,,,,,24.4,,,,,,,,248,148,5,CZ6S4V,3,1,0,2,1,"RAIN,SQUALLY,SQUALLS",,,,,,,,
1164,1815,6,27,9.0,-5.5,47.43,10,LD MELV 1,,,,5.0,,,24.7,,,,,,,,248,148,5,CZ6S4W,3,1,0,2,1,"SQUALLY,RAIN,HARD SQUALLS,HEAVY RAIN,LIGHT RAIN,FAIR",,,,,,,,
1165,1815,6,27,9.0,-5.55,47.45,10,PC CHA WA,,,145.0,5.0,6.7,,26.7,,,,,,,,248,148,5,CZ6S4X,3,1,0,2,1,"PASSING SQUALLS,RAIN,SQUALLY,SQUALLS,DARK,CLOUDY,HEAVY RAIN     ",SWELL,,,,,,,
1166,1815,6,27,9.0,-10.93,50.38,10,MQ WLNG 1,,,,,,,24.4,,,,,,,,248,148,5,CZ6S4Y,3,1,0,2,1,"SQUALLY,RAIN,SMALL RAIN,CLOUDY,FREQUENT SQUALLS",,,,,,,,
1167,1815,6,27,9.0,-10.95,50.33,10,WIL PIT 2,,,,5.0,,,25.0,,,,,,,,248,148,5,CZ6S4Z,3,1,0,2,1,"SQUALLY,RAIN,THICK     ",HEAVY SEA,,,,,,,
1168,1815,6,27,9.0,-26.58,48.77,10,SCLBY CTL,,,110.0,5.0,6.7,,,,,,,,,,248,148,5,CZ6S50,3,1,0,2,1,FAIR,,,,,,,,
1169,1815,6,27,10.0,-37.4,28.75,10,NTBLAND 5,,,140.0,5.0,6.7,1017.3,17.8,,,,,,,,248,148,5,CZ6S51,3,1,0,2,1,CLOUDY,,,,,,,,
1170,1815,6,27,11.0,-35.13,21.02,10,ANN 1,,,,5.0,,1020.7,16.7,,,,,,,,248,148,5,CZ6S54,3,1,0,2,1,HAZY,,,,,,,,
1171,1815,6,27,20.0,-37.77,70.68,10,RESTITUT,,1.0,360.0,5.0,12.3,,,,,,,,,,701,69,5,004HZC,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1172,1815,6,28,,-26.55,79.27,10,LOWTHER_,,1.0,,5.0,,,21.1,,,,,,,,701,69,5,004HZD,3,1,0,2,1,    ,   MADRAS  ,,,,,,,
1173,1815,6,28,7.0,-26.48,79.2,10,ATLAS 4,,,,,,,22.2,,,,,,,,248,148,5,CZ6S5M,3,1,0,2,1,"FAIR,RAIN,SQUALLS     ",CONFUSED SEA,,,,,,,
1174,1815,6,28,7.0,-26.55,79.28,10,LOWTHER C,,,44.0,5.0,,1020.8,21.7,,,,,,,,248,148,5,CZ6S5N,3,1,0,2,1,"CLOUDY,HARD RAIN,RAIN,FAIR     ",HEAVY SWELL,,,,,,,
1175,1815,6,28,7.0,-36.55,77.97,10,PC AMEL 4,,,45.0,5.0,1.0,1023.2,12.2,,,,,,,,248,148,5,CZ6S5O,3,1,0,2,1,FINE,,,,,,,,
1176,1815,6,28,7.0,-36.57,78.0,10,WALMR CTL,,,22.0,5.0,9.3,1022.1,15.0,,,,,,,,248,148,5,CZ6S5P,3,1,0,2,1,CLEAR     ,LONG SWELL,,,,,,,
1177,1815,6,28,7.0,-36.6,77.98,10,HOPE 2,,,,,,1026.1,15.3,,,,,,,,248,148,5,CZ6S5Q,3,1,0,2,1,"FAIR,SMALL RAIN,FINE     ",HEAVY SWELL,,,,,,,
1178,1815,6,28,9.0,-4.5,49.33,10,ROSE 4,,,,5.0,,,24.4,,,,,,,,248,148,5,CZ6S5S,3,1,0,2,1,"RAIN,CLOUDY",,,,,,,,
1179,1815,6,28,9.0,-4.52,49.26,10,LD MELV 1,,,,5.0,,1011.2,25.0,,,,,,,,248,148,5,CZ6S5T,3,1,0,2,1,"SQUALLY,HAZY",,,,,,,,
1180,1815,6,28,9.0,-4.55,49.28,10,PC CHA WA,,,,,,,26.7,,,,,,,,248,148,5,CZ6S5U,3,1,0,2,1,"SQUALLY,RAIN,FAIR,CLOUDY,PASSING SHOWERS,HAZY",,,,,,,,
1181,1815,6,28,9.0,-7.65,49.85,10,MQ WLNG 1,,,,5.0,,,24.4,,,,,,,,248,148,5,CZ6S5V,3,1,0,2,1,"SQUALLY,RAIN,FREQUENT SQUALLS",,,,,,,,
1182,1815,6,28,9.0,-7.65,49.9,10,WIL PIT 2,,,,5.0,,,25.0,,,,,,,,248,148,5,CZ6S5W,3,1,0,2,1,"SQUALLY,HARD RAIN,RAIN,HEAVY SQUALLS,SQUALLS     ",HEAVY SEA,,,,,,,
1183,1815,6,28,10.0,-36.1,30.75,10,NTBLAND 5,,,,5.0,,1018.9,17.8,,,,,,,,248,148,5,CZ6S5Z,3,1,0,2,1,"CLOUDY,LIGHTNING,FAIR",,,,,,,,
1184,1815,6,29,,-26.23,79.98,10,LOWTHER_,,1.0,,5.0,,,21.7,,,,,,,,701,69,5,004HZV,3,1,0,2,1,E     ,   MADRAS  ,,,,,,,
1185,1815,6,29,3.0,-37.18,75.6,10,RESTITUT,,1.0,349.0,5.0,6.7,,,,,,,,,,701,69,5,004HZX,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1186,1815,6,29,7.0,-26.23,80.0,10,LOWTHER C,,,,,,1017.4,22.2,,,,,,,,248,148,5,CZ6S6J,3,1,0,2,1,"FAIR,FINE",,,,,,,,
1187,1815,6,29,7.0,-26.25,79.83,10,ATLAS 4,,,,,,,21.7,,,,,,,,248,148,5,CZ6S6K,3,1,0,2,1,"CLOUDY,FAIR",,,,,,,,
1188,1815,6,29,7.0,-36.82,80.27,10,WALMR CTL,,,,5.0,,1019.3,15.6,,,,,,,,248,148,5,CZ6S6L,3,1,0,2,1,FAIR,,,,,,,,
1189,1815,6,29,7.0,-36.83,80.47,10,PC AMEL 4,,,,5.0,,1021.6,12.2,,,,,,,,248,148,5,CZ6S6M,3,1,0,2,1,"FAIR,FINE",,,,,,,,
1190,1815,6,29,7.0,-36.87,80.35,10,HOPE 2,,,,5.0,,1022.8,15.3,,,,,,,,248,148,5,CZ6S6N,3,1,0,2,1,"FAIR,PLEASANT     ",SMOOTH,,,,,,,
1191,1815,6,29,9.0,-3.78,50.82,10,ROSE 4,,,,,,,24.4,,,,,,,,248,148,5,CZ6S6P,3,1,0,2,1,RAIN,,,,,,,,
1192,1815,6,29,9.0,-3.82,50.68,10,LD MELV 1,,,,5.0,,1010.5,25.0,,,,,,,,248,148,5,CZ6S6Q,3,1,0,2,1,"CLOUDY,RAIN",,,,,,,,
1193,1815,6,29,9.0,-3.85,50.73,10,PC CHA WA,,,,,,,26.7,,,,,,,,248,148,5,CZ6S6R,3,1,0,2,1,"SQUALLS,RAIN",,,,,,,,
1194,1815,6,29,9.0,-4.93,50.45,10,WIL PIT 2,,,125.0,5.0,9.3,,26.1,,,,,,,,248,148,5,CZ6S6S,3,1,0,2,1,"SQUALLY,RAIN,LIGHT SQUALLS     ","SMOOTHER,GREATLY DISCOLORED,GREAT DEAL OF SMALL SEA",,,,,,,
1195,1815,6,29,9.0,-4.98,50.33,10,MQ WLNG 1,,,,,,,24.4,,,,,,,,248,148,5,CZ6S6T,3,1,0,2,1,"RAIN,SQUALLY,CLOUDY,FREQUENT SQUALLS",,,,,,,,
1196,1815,6,29,9.0,-37.02,76.39,10,RESTITUT,,1.0,360.0,5.0,15.4,,,,,,,,,,701,69,5,004I04,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1197,1815,6,29,10.0,-36.03,31.5,10,NTBLAND 5,,,60.0,5.0,6.7,1018.9,17.8,,,,,,,,248,148,5,CZ6S6W,3,1,0,2,1,PLEASANT,,,,,,,,
1198,1815,6,30,,-26.38,79.32,10,LOWTHER_,,1.0,,5.0,,,21.1,,,,,,,,701,69,5,004I0C,3,1,0,2,1,    ,   MADRAS  ,,,,,,,
1199,1815,6,30,7.0,-26.32,81.17,10,ATLAS 4,,,,,,,22.8,,,,,,,,248,148,5,CZ6S7G,3,1,0,2,1,"SQUALLY,RAIN,RAINY,SQUALLS,CLOUDY",,,,,,,,
1200,1815,6,30,7.0,-26.37,81.71,10,LOWTHER C,,,,,,,21.1,,,,,,,,248,148,5,CZ6S7H,3,1,0,2,1,"SQUALLY,RAIN,CLOUDY,FREQUENT SQUALLS",,,,,,,,
1201,1815,6,30,7.0,-36.68,81.88,10,HOPE 2,,,,,,1022.7,15.4,,,,,,,,248,148,5,CZ6S7I,3,1,0,2,1,"FAIR,PLEASANT",,,,,,,,
1202,1815,6,30,7.0,-36.7,82.12,10,WALMR CTL,,,,5.0,,1017.4,15.0,,,,,,,,248,148,5,CZ6S7J,3,1,0,2,1,FAIR,,,,,,,,
1203,1815,6,30,7.0,-36.72,81.93,10,PC AMEL 4,,,249.0,5.0,1.0,1019.3,15.6,,,,,,,,248,148,5,CZ6S7K,3,1,0,2,1,"FAIR,VERY FINE",,,,,,,,
1204,1815,6,30,8.0,-2.93,52.49,10,ROSE 4,,,,,,,25.0,,,,,,,,248,148,5,CZ6S7M,3,1,0,2,1,HAZY,,,,,,,,
1205,1815,6,30,8.0,-36.46,78.18,10,RESTITUT,,1.0,360.0,5.0,1.0,,,,,,,,,,701,69,5,004I0L,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1206,1815,6,30,9.0,-2.93,52.4,10,LD MELV 1,,,,5.0,,,26.1,,,,,,,,248,148,5,CZ6S7N,3,1,0,2,1,CLOUDY,,,,,,,,
1207,1815,6,30,9.0,-3.0,52.43,10,PC CHA WA,,,,,,,27.2,,,,,,,,248,148,5,CZ6S7O,3,1,0,2,1,"SQUALLY,RAIN,SQUALLS,FINE",,,,,,,,
1208,1815,6,30,9.0,-3.53,49.37,10,MQ WLNG 1,,,,,,,23.9,,,,,,,,248,148,5,CZ6S7P,3,1,0,2,1,"SMALL RAIN,SQUALLY,RAIN,CLOUDY,SQUALLS",,,,,,,,
1209,1815,6,30,9.0,-3.57,52.05,10,WIL PIT 2,,,,5.0,,1005.6,26.1,,,,,,,,248,148,5,CZ6S7Q,3,1,0,2,1,"SQUALLY,RAIN,CLOUDY,SQUALLS",,,,,,,,
1210,1815,6,30,10.0,-36.58,33.83,10,NTBLAND 5,,,262.0,5.0,9.3,1017.3,17.8,,,,,,,,248,148,5,CZ6S7T,3,1,0,2,1,"FAIR,CLOUDY,LIGHTNING,THUNDER,RAIN",,,,,,,,
1211,1815,6,30,23.0,-35.89,79.36,10,RESTITUT,,1.0,158.0,5.0,1.0,,,,,,,,,,701,69,5,004I0Q,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1212,1815,7,1,,-26.45,80.78,10,LOWTHER_,,1.0,,5.0,,,21.1,,,,,,,,701,69,5,004I0R,3,1,0,2,1,    ,   MADRAS  ,,,,,,,
1213,1815,7,1,6.0,-25.95,82.82,10,ATLAS 4,,,,,,,21.7,,,,,,,,248,148,5,CZ6S8D,3,1,0,2,1,"SQUALLS,RAIN,RAINY,FREQUENT SQUALLS,CONSTANT RAIN",,,,,,,,
1214,1815,7,1,6.0,-36.1,83.52,10,HOPE 2,,,,,,1019.6,13.9,,,,,,,,248,148,5,CZ6S8F,3,1,0,2,1,"SQUALLY,RAIN,FAIR,FINE,FREQUENT SQUALLS,SMALL RAIN",,,,,,,,
1215,1815,7,1,6.0,-36.15,83.7,10,WALMR CTL,,,136.0,5.0,9.3,1016.5,13.9,,,,,,,,248,148,5,CZ6S8G,3,1,0,2,1,"CLOUDY,HAZY",,,,,,,,
1216,1815,7,1,8.0,-1.52,54.71,10,LD MELV 1,,,,,,1009.0,25.8,,,,,,,,248,148,5,CZ6S8J,3,1,0,2,1,HAZY,,,,,,,,
1217,1815,7,1,8.0,-1.63,54.89,10,ROSE 4,,,,5.0,,,25.6,,,,,,,,248,148,5,CZ6S8K,3,1,0,2,1,"RAIN,LIGHT SQUALLS,CLOUDY,HAZY",,,,,,,,
1218,1815,7,1,8.0,-1.68,54.7,10,PC CHA WA,,,,,,,27.8,,,,,,,,248,148,5,CZ6S8L,3,1,0,2,1,"FAIR,FINE",,,,,,,,
1219,1815,7,1,8.0,-1.75,53.77,10,WIL PIT 2,,,192.0,5.0,9.3,,26.1,,,,,,,,248,148,5,CZ6S8M,3,1,0,2,1,"RAIN,CLOUDY     ",DISCOLORED,,,,,,,
1220,1815,7,1,8.0,-1.75,53.78,10,MQ WLNG 1,,,,5.0,,,25.0,,,,,,,,248,148,5,CZ6S8N,3,1,0,2,1,"SQUALLY,RAIN,CLOUDY,FAIR",,,,,,,,
1221,1815,7,1,10.0,-36.73,36.97,10,NTBLAND 5,,,,5.0,,1012.6,15.6,,,,,,,,248,148,5,CZ6S8Q,3,1,0,2,1,"LIGHTNING,THUNDER,FAIR,VERY VIVID LIGHTNING,RAIN,HARD SQUALLS",,,,,,,,
1222,1815,7,2,,-26.2,82.1,10,LOWTHER_,,1.0,,5.0,,,21.1,,,,,,,,701,69,5,004I19,3,1,0,2,1,    ,   MADRAS  ,,,,,,,
1223,1815,7,2,6.0,-25.75,84.17,10,ATLAS 4,,,,,,,21.1,,,,,,,,248,148,5,CZ6S9A,3,1,0,2,1,"RAIN,CLOUDY,SQUALLS,STRONG SQUALLS,CONSTANT RAIN",,,,,,,,
1224,1815,7,2,7.0,-34.1,81.9,10,WALMR CTL,,,,,,1010.8,12.8,,,,,,,,248,148,5,CZ6S9F,3,1,0,2,1,"HEAVY SQUALLS,HAZY,SQUALLY,RAIN,THICK",,,,,,,,
1225,1815,7,2,8.0,-0.6,57.75,10,ROSE 4,,,,,,,25.6,,,,,,,,248,148,5,CZ6S9I,3,1,0,2,1,"CLOUDY,HAZY",,,,,,,,
1226,1815,7,2,8.0,-0.63,57.6,10,LD MELV 1,,,,5.0,,1008.9,26.1,,,,,,,,248,148,5,CZ6S9J,3,1,0,2,1,HAZY,,,,,,,,
1227,1815,7,2,8.0,-0.68,57.53,10,PC CHA WA,,,,,,,27.8,,,,,,,,248,148,5,CZ6S9K,3,1,0,2,1,"FAIR,CLOUDY",,,,,,,,
1228,1815,7,2,9.0,-27.6,44.27,10,SCLBY CTL,,,200.0,5.0,6.7,,,,,,,,,,248,148,5,CZ6S9L,3,1,0,2,1,"SQUALLY,CLOUDY,LIGHTNING     ",MUCH SWELL,,,,,,,
1229,1815,7,2,9.0,-36.77,39.58,10,NTBLAND 5,,,239.0,5.0,6.7,1019.7,13.3,,,,,,,,248,148,5,CZ6S9M,3,1,0,2,1,"HARD SQUALLS,FAIR,UNSETTLED     ",SEA GOING DOWN,,,,,,,
1230,1815,7,2,9.0,-36.77,39.75,10,HUDDART,,,239.0,5.0,6.7,,,,,,,,,,248,148,5,CZ6S9N,3,1,0,2,1,SQUALLY     ,HIGH SWELL,,,,,,,
1231,1815,7,2,16.0,-32.95,82.66,10,RESTITUT,,1.0,146.0,5.0,9.3,,,,,,,,,,701,69,5,004I1L,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1232,1815,7,3,8.0,-0.03,59.72,10,PC CHA WA,,,,,,,27.2,,,,,,,,248,148,5,CZ6SAH,3,1,0,2,1,HAZY,,,,,,,,
1233,1815,7,3,9.0,-36.9,42.8,10,HUDDART,,,172.0,5.0,19.0,,,,,,,,,,248,148,5,CZ6SAJ,3,1,0,2,1,"SQUALLY,RAIN,CLOUDY",,,,,,,,
1234,1815,7,3,9.0,-36.92,42.5,10,NTBLAND 5,,,183.0,5.0,12.3,1016.3,13.3,,,,,,,,248,148,5,CZ6SAK,3,1,0,2,1,"FAIR,SQUALLY,RAIN",,,,,,,,
1235,1815,7,3,15.0,-31.73,83.15,10,RESTITUT,,1.0,113.0,5.0,6.7,,,,,,,,,,701,69,5,004I1Y,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1236,1815,7,4,3.0,-31.08,83.23,10,RESTITUT,,1.0,101.0,5.0,9.3,,,,,,,,,,701,69,5,004I23,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1237,1815,7,4,7.0,-30.97,83.33,10,RESTITUT,,1.0,23.0,5.0,6.7,,,,,,,,,,701,69,5,004I27,3,1,0,2,1,    ,   SUMATRA  ,,,,,,,
1238,1815,7,4,9.0,-36.13,44.83,10,NTBLAND 5,,,,,,1013.1,12.2,,,,,,,,248,148,5,CZ6SBF,3,1,0,2,1,"SQUALLY,FAIR,PLEASANT",,,,,,,,
1239,1815,7,5,9.0,-36.35,46.03,10,NTBLAND 5,,,,,,1017.9,13.9,,,,,,,,248,148,5,CZ6SCE,3,1,0,2,1,"SHOWERY,DRIZZLING RAIN,CLOUDY",,,,,,,,
1240,1815,7,5,11.0,-36.22,21.93,10,SIR W PUL,,,,5.0,,1014.2,15.6,,,,,,,,248,148,5,CZ6SCG,3,1,0,2,1,FINE,,,,,,,,
1241,1815,7,6,6.0,-19.17,84.95,10,LOWTHER C,,,,5.0,,1013.3,23.3,,,,,,,,248,148,5,CZ6SCX,3,1,0,2,1,"SQUALLY,CLOUDY,FINE",,,,,,,,
1242,1815,7,6,9.0,-36.8,49.32,10,NTBLAND 5,,,263.0,5.0,6.7,1019.1,17.2,,,,,,,,248,148,5,CZ6SDA,3,1,0,2,1,"FAIR,RAIN,DISTANT LIGHTNING,PLEASANT",,,,,,,,
1243,1815,7,6,10.0,-36.33,24.17,10,WAR HAS 5,,,,,,1012.4,16.7,,,,,,,,248,148,5,CZ6SDB,3,1,0,2,1,"LIGHTNING,HARD RAIN,CLOUDY,RAIN     ",LARGE FOLLOWING SEA,,,,,,,
1244,1815,7,6,10.0,-36.42,24.0,10,ALNWICK C,,,241.0,5.0,22.6,1012.8,13.9,,,,,,,,248,148,5,CZ6SDC,3,1,0,2,1,"LIGHTNING,RAIN,SQUALLY,SQUALLS",,,,,,,,
