ID,Location Name,Latitude,Longitude,Date,Rainfall (mm),Avg Rainfall (mm),Rainfall (% anomaly)
3129,CHERRAPUNJI INDIA (INDIA),25.30,91.70,1885-06-01,2159.8,2551.56,84.65
3130,CHERRAPUNJI INDIA (INDIA),25.30,91.70,1885-07-01,2724.9,2556.3,106.6
3131,CHERRAPUNJI INDIA (INDIA),25.30,91.70,1885-08-01,1415.5,1781.94,79.44
3132,CHERRAPUNJI INDIA (INDIA),25.30,91.70,1885-09-01,3230.6,1114.62,289.84
3133,CHERRAPUNJI INDIA (INDIA),25.30,91.70,1885-10-01,166.6,436.668,38.15
3134,CHERRAPUNJI INDIA (INDIA),25.30,91.70,1885-11-01,31.8,49.0727,64.8
3135,CHERRAPUNJI INDIA (INDIA),25.30,91.70,1885-12-01,0.8,12.2489,6.53
3136,SHILLONG INDIA (INDIA),25.60,91.90,1883-01-01,22.4,13.372,167.51
3137,SHILLONG INDIA (INDIA),25.60,91.90,1883-02-01,8.6,22.0061,39.08
3138,SHILLONG INDIA (INDIA),25.60,91.90,1883-03-01,16.5,51.1189,32.28
3139,SHILLONG INDIA (INDIA),25.60,91.90,1883-04-01,110.0,123.051,89.39
3140,SHILLONG INDIA (INDIA),25.60,91.90,1883-05-01,265.9,272.418,97.61
3141,SHILLONG INDIA (INDIA),25.60,91.90,1883-06-01,410.2,455.577,90.04
3142,SHILLONG INDIA (INDIA),25.60,91.90,1883-07-01,206.2,372.5,55.36
3143,SHILLONG INDIA (INDIA),25.60,91.90,1883-08-01,381.0,318.695,119.55
3144,SHILLONG INDIA (INDIA),25.60,91.90,1883-09-01,268.2,314.983,85.15
3145,SHILLONG INDIA (INDIA),25.60,91.90,1883-10-01,86.4,178.244,48.47
3146,SHILLONG INDIA (INDIA),25.60,91.90,1883-11-01,3.0,32.7805,9.15
3147,SHILLONG INDIA (INDIA),25.60,91.90,1883-12-01,41.9,8.1155,516.3
3148,SHILLONG INDIA (INDIA),25.60,91.90,1884-01-01,9.4,13.372,70.3
3149,SHILLONG INDIA (INDIA),25.60,91.90,1884-02-01,19.3,22.0061,87.7
3150,SHILLONG INDIA (INDIA),25.60,91.90,1884-03-01,24.4,51.1189,47.73
3151,SHILLONG INDIA (INDIA),25.60,91.90,1884-04-01,183.4,123.051,149.04
3152,SHILLONG INDIA (INDIA),25.60,91.90,1884-05-01,211.8,272.418,77.75
3153,SHILLONG INDIA (INDIA),25.60,91.90,1884-06-01,413.3,455.577,90.72
3154,SHILLONG INDIA (INDIA),25.60,91.90,1884-07-01,284.7,372.5,76.43
3155,SHILLONG INDIA (INDIA),25.60,91.90,1884-08-01,226.3,318.695,71.01
3156,SHILLONG INDIA (INDIA),25.60,91.90,1884-09-01,142.2,314.983,45.15
3157,SHILLONG INDIA (INDIA),25.60,91.90,1884-10-01,165.6,178.244,92.91
3158,SHILLONG INDIA (INDIA),25.60,91.90,1884-11-01,16.8,32.7805,51.25
3159,SHILLONG INDIA (INDIA),25.60,91.90,1884-12-01,0.3,8.1155,3.7
3160,SHILLONG INDIA (INDIA),25.60,91.90,1885-01-01,5.6,13.372,41.88
3161,SHILLONG INDIA (INDIA),25.60,91.90,1885-02-01,4.3,22.0061,19.54
3162,SHILLONG INDIA (INDIA),25.60,91.90,1885-03-01,62.0,51.1189,121.29
3163,SHILLONG INDIA (INDIA),25.60,91.90,1885-04-01,70.6,123.051,57.37
3164,SHILLONG INDIA (INDIA),25.60,91.90,1885-05-01,169.4,272.418,62.18
3165,SHILLONG INDIA (INDIA),25.60,91.90,1885-06-01,380.2,455.577,83.45
3166,SHILLONG INDIA (INDIA),25.60,91.90,1885-07-01,293.9,372.5,78.9
3167,SHILLONG INDIA (INDIA),25.60,91.90,1885-08-01,134.9,318.695,42.33
3168,SHILLONG INDIA (INDIA),25.60,91.90,1885-09-01,650.5,314.983,206.52
3169,SHILLONG INDIA (INDIA),25.60,91.90,1885-10-01,111.5,178.244,62.55
3170,SHILLONG INDIA (INDIA),25.60,91.90,1885-11-01,20.8,32.7805,63.45
3171,SHILLONG INDIA (INDIA),25.60,91.90,1885-12-01,9.7,8.1155,119.52
3172,DEESA INDIA (INDIA),24.20,72.20,1883-01-01,3.6,2.65263,135.71
3173,DEESA INDIA (INDIA),24.20,72.20,1883-02-01,0.0,3.00877,0.0
3174,DEESA INDIA (INDIA),24.20,72.20,1883-03-01,13.2,0.999115,1321.17
3175,DEESA INDIA (INDIA),24.20,72.20,1883-04-01,0.0,0.985841,0.0
3176,DEESA INDIA (INDIA),24.20,72.20,1883-05-01,14.2,5.99115,237.02
3177,DEESA INDIA (INDIA),24.20,72.20,1883-06-01,47.5,46.9239,101.23
3178,DEESA INDIA (INDIA),24.20,72.20,1883-07-01,213.4,237.699,89.78
3179,DEESA INDIA (INDIA),24.20,72.20,1883-08-01,6.9,196.975,3.5
3180,DEESA INDIA (INDIA),24.20,72.20,1883-09-01,89.9,92.5319,97.16
3181,DEESA INDIA (INDIA),24.20,72.20,1883-10-01,28.2,9.78246,288.27
3182,DEESA INDIA (INDIA),24.20,72.20,1883-11-01,0.0,5.81754,0.0
3183,DEESA INDIA (INDIA),24.20,72.20,1883-12-01,0.0,1.46018,0.0
3184,DEESA INDIA (INDIA),24.20,72.20,1884-01-01,0.0,2.65263,0.0
3185,DEESA INDIA (INDIA),24.20,72.20,1884-02-01,0.5,3.00877,16.62
3186,DEESA INDIA (INDIA),24.20,72.20,1884-03-01,0.0,0.999115,0.0
3187,DEESA INDIA (INDIA),24.20,72.20,1884-04-01,0.0,0.985841,0.0
3188,DEESA INDIA (INDIA),24.20,72.20,1884-05-01,0.3,5.99115,5.01
3189,DEESA INDIA (INDIA),24.20,72.20,1884-06-01,58.9,46.9239,125.52
3190,DEESA INDIA (INDIA),24.20,72.20,1884-07-01,628.7,237.699,264.49
3191,DEESA INDIA (INDIA),24.20,72.20,1884-08-01,192.8,196.975,97.88
3192,DEESA INDIA (INDIA),24.20,72.20,1884-09-01,423.7,92.5319,457.9
3193,DEESA INDIA (INDIA),24.20,72.20,1884-10-01,0.0,9.78246,0.0
3194,DEESA INDIA (INDIA),24.20,72.20,1884-11-01,0.0,5.81754,0.0
3195,DEESA INDIA (INDIA),24.20,72.20,1884-12-01,1.5,1.46018,102.73
3196,DEESA INDIA (INDIA),24.20,72.20,1885-01-01,1.3,2.65263,49.01
3197,DEESA INDIA (INDIA),24.20,72.20,1885-02-01,0.0,3.00877,0.0
3198,DEESA INDIA (INDIA),24.20,72.20,1885-03-01,0.0,0.999115,0.0
3199,DEESA INDIA (INDIA),24.20,72.20,1885-04-01,0.8,0.985841,81.15
3200,DEESA INDIA (INDIA),24.20,72.20,1885-05-01,0.0,5.99115,0.0
3201,DEESA INDIA (INDIA),24.20,72.20,1885-06-01,32.5,46.9239,69.26
3202,DEESA INDIA (INDIA),24.20,72.20,1885-07-01,197.6,237.699,83.13
3203,DEESA INDIA (INDIA),24.20,72.20,1885-08-01,224.0,196.975,113.72
3204,DEESA INDIA (INDIA),24.20,72.20,1885-09-01,7.1,92.5319,7.67
3205,DEESA INDIA (INDIA),24.20,72.20,1885-10-01,0.3,9.78246,3.07
3206,DEESA INDIA (INDIA),24.20,72.20,1885-11-01,0.0,5.81754,0.0
3207,DEESA INDIA (INDIA),24.20,72.20,1885-12-01,0.0,1.46018,0.0
3208,DUMKA INDIA (INDIA),24.30,87.30,1883-01-01,10.0,15.7274,63.58
3209,DUMKA INDIA (INDIA),24.30,87.30,1883-02-01,0.0,17.7049,0.0
3210,DUMKA INDIA (INDIA),24.30,87.30,1883-03-01,24.0,19.7535,121.5
3211,DUMKA INDIA (INDIA),24.30,87.30,1883-04-01,0.0,25.7337,0.0
3212,DUMKA INDIA (INDIA),24.30,87.30,1883-05-01,36.0,81.7485,44.04
3213,DUMKA INDIA (INDIA),24.30,87.30,1883-06-01,356.0,233.551,152.43
3214,DUMKA INDIA (INDIA),24.30,87.30,1883-07-01,345.0,349.154,98.81
3215,DUMKA INDIA (INDIA),24.30,87.30,1883-08-01,337.0,324.524,103.84
3216,DUMKA INDIA (INDIA),24.30,87.30,1883-09-01,77.0,248.245,31.02
3217,DUMKA INDIA (INDIA),24.30,87.30,1883-10-01,0.0,111.393,0.0
3218,DUMKA INDIA (INDIA),24.30,87.30,1883-11-01,3.0,13.6366,22.0
3219,DUMKA INDIA (INDIA),24.30,87.30,1883-12-01,25.0,3.497,714.9
3220,DUMKA INDIA (INDIA),24.30,87.30,1884-01-01,3.0,15.7274,19.07
3221,DUMKA INDIA (INDIA),24.30,87.30,1884-02-01,6.0,17.7049,33.89
3222,DUMKA INDIA (INDIA),24.30,87.30,1884-03-01,0.0,19.7535,0.0
3223,DUMKA INDIA (INDIA),24.30,87.30,1884-04-01,42.0,25.7337,163.21
3224,DUMKA INDIA (INDIA),24.30,87.30,1884-05-01,77.0,81.7485,94.19
3225,DUMKA INDIA (INDIA),24.30,87.30,1884-06-01,67.0,233.551,28.69
3226,DUMKA INDIA (INDIA),24.30,87.30,1884-07-01,208.0,349.154,59.57
3227,DUMKA INDIA (INDIA),24.30,87.30,1884-08-01,140.0,324.524,43.14
3228,DUMKA INDIA (INDIA),24.30,87.30,1884-09-01,195.0,248.245,78.55
3229,DUMKA INDIA (INDIA),24.30,87.30,1884-10-01,93.0,111.393,83.49
3230,DUMKA INDIA (INDIA),24.30,87.30,1884-11-01,0.0,13.6366,0.0
3231,DUMKA INDIA (INDIA),24.30,87.30,1884-12-01,1.0,3.497,28.6
3232,DUMKA INDIA (INDIA),24.30,87.30,1885-01-01,10.0,15.7274,63.58
3233,DUMKA INDIA (INDIA),24.30,87.30,1885-02-01,8.0,17.7049,45.19
3234,DUMKA INDIA (INDIA),24.30,87.30,1885-03-01,16.0,19.7535,81.0
3235,DUMKA INDIA (INDIA),24.30,87.30,1885-04-01,5.0,25.7337,19.43
3236,DUMKA INDIA (INDIA),24.30,87.30,1885-05-01,13.0,81.7485,15.9
3237,DUMKA INDIA (INDIA),24.30,87.30,1885-06-01,194.0,233.551,83.07
3238,DUMKA INDIA (INDIA),24.30,87.30,1885-07-01,422.0,349.154,120.86
3239,DUMKA INDIA (INDIA),24.30,87.30,1885-08-01,421.0,324.524,129.73
3240,DUMKA INDIA (INDIA),24.30,87.30,1885-09-01,426.0,248.245,171.6
3241,DUMKA INDIA (INDIA),24.30,87.30,1885-10-01,30.0,111.393,26.93
3242,DUMKA INDIA (INDIA),24.30,87.30,1885-11-01,0.0,13.6366,0.0
3243,DUMKA INDIA (INDIA),24.30,87.30,1885-12-01,18.0,3.497,514.73
3244,SILCHAR INDIA (INDIA),24.80,92.80,1883-01-01,30.0,16.6543,180.13
3245,SILCHAR INDIA (INDIA),24.80,92.80,1883-02-01,4.0,45.3422,8.82
3246,SILCHAR INDIA (INDIA),24.80,92.80,1883-03-01,258.0,169.287,152.4
3247,SILCHAR INDIA (INDIA),24.80,92.80,1883-04-01,167.0,337.38,49.5
3248,SILCHAR INDIA (INDIA),24.80,92.80,1883-06-01,382.0,572.827,66.69
3249,SILCHAR INDIA (INDIA),24.80,92.80,1883-07-01,404.0,515.326,78.4
3250,SILCHAR INDIA (INDIA),24.80,92.80,1883-08-01,724.0,486.197,148.91
3251,SILCHAR INDIA (INDIA),24.80,92.80,1883-09-01,450.0,372.408,120.84
3252,SILCHAR INDIA (INDIA),24.80,92.80,1883-10-01,100.0,184.385,54.23
3253,SILCHAR INDIA (INDIA),24.80,92.80,1883-11-01,56.0,39.5512,141.59
3254,SILCHAR INDIA (INDIA),24.80,92.80,1884-01-01,14.0,16.6543,84.06
3255,SILCHAR INDIA (INDIA),24.80,92.80,1884-02-01,82.0,45.3422,180.85
3256,SILCHAR INDIA (INDIA),24.80,92.80,1884-03-01,232.0,169.287,137.05
3257,SILCHAR INDIA (INDIA),24.80,92.80,1884-04-01,378.0,337.38,112.04
3258,SILCHAR INDIA (INDIA),24.80,92.80,1884-05-01,547.0,423.643,129.12
3259,SILCHAR INDIA (INDIA),24.80,92.80,1884-06-01,260.0,572.827,45.39
3260,SILCHAR INDIA (INDIA),24.80,92.80,1884-07-01,433.0,515.326,84.02
3261,SILCHAR INDIA (INDIA),24.80,92.80,1884-08-01,748.0,486.197,153.85
3262,SILCHAR INDIA (INDIA),24.80,92.80,1884-09-01,237.0,372.408,63.64
3263,SILCHAR INDIA (INDIA),24.80,92.80,1884-10-01,198.0,184.385,107.38
3264,SILCHAR INDIA (INDIA),24.80,92.80,1884-11-01,40.0,39.5512,101.13
3265,SILCHAR INDIA (INDIA),24.80,92.80,1884-12-01,0.0,8.07258,0.0
3266,SILCHAR INDIA (INDIA),24.80,92.80,1885-01-01,4.0,16.6543,24.02
3267,SILCHAR INDIA (INDIA),24.80,92.80,1885-02-01,15.0,45.3422,33.08
3268,SILCHAR INDIA (INDIA),24.80,92.80,1885-03-01,115.0,169.287,67.93
3269,SILCHAR INDIA (INDIA),24.80,92.80,1885-04-01,554.0,337.38,164.21
3270,SILCHAR INDIA (INDIA),24.80,92.80,1885-05-01,240.0,423.643,56.65
3271,SILCHAR INDIA (INDIA),24.80,92.80,1885-06-01,579.0,572.827,101.08
3272,SILCHAR INDIA (INDIA),24.80,92.80,1885-07-01,550.0,515.326,106.73
3273,SILCHAR INDIA (INDIA),24.80,92.80,1885-08-01,364.0,486.197,74.87
3274,SILCHAR INDIA (INDIA),24.80,92.80,1885-09-01,459.0,372.408,123.25
3275,SILCHAR INDIA (INDIA),24.80,92.80,1885-10-01,185.0,184.385,100.33
3276,SILCHAR INDIA (INDIA),24.80,92.80,1885-11-01,18.0,39.5512,45.51
3277,SILCHAR INDIA (INDIA),24.80,92.80,1885-12-01,1.0,8.07258,12.39
3278,BHUJ INDIA (INDIA),23.30,69.80,1883-01-01,3.0,2.06667,145.16
3279,BHUJ INDIA (INDIA),23.30,69.80,1883-02-01,0.0,3.81228,0.0
3280,BHUJ INDIA (INDIA),23.30,69.80,1883-03-01,32.8,1.71161,1916.32
3281,BHUJ INDIA (INDIA),23.30,69.80,1883-04-01,0.0,0.638053,0.0
3282,BHUJ INDIA (INDIA),23.30,69.80,1883-05-01,10.7,3.0292,353.23
3283,BHUJ INDIA (INDIA),23.30,69.80,1883-06-01,40.1,32.6274,122.9
3284,BHUJ INDIA (INDIA),23.30,69.80,1883-07-01,239.3,147.301,162.46
3285,BHUJ INDIA (INDIA),23.30,69.80,1883-08-01,2.8,89.4079,3.13
3286,BHUJ INDIA (INDIA),23.30,69.80,1883-09-01,73.2,46.9089,156.05
3287,BHUJ INDIA (INDIA),23.30,69.80,1883-10-01,5.8,9.65929,60.05
3288,BHUJ INDIA (INDIA),23.30,69.80,1883-11-01,0.0,4.55526,0.0
3289,BHUJ INDIA (INDIA),23.30,69.80,1883-12-01,0.0,1.48333,0.0
3290,BHUJ INDIA (INDIA),23.30,69.80,1884-01-01,0.0,2.06667,0.0
3291,BHUJ INDIA (INDIA),23.30,69.80,1884-02-01,0.5,3.81228,13.12
3292,BHUJ INDIA (INDIA),23.30,69.80,1884-03-01,0.5,1.71161,29.21
3293,BHUJ INDIA (INDIA),23.30,69.80,1884-04-01,0.0,0.638053,0.0
3294,BHUJ INDIA (INDIA),23.30,69.80,1884-05-01,0.0,3.0292,0.0
3295,BHUJ INDIA (INDIA),23.30,69.80,1884-06-01,28.2,32.6274,86.43
3296,BHUJ INDIA (INDIA),23.30,69.80,1884-07-01,312.4,147.301,212.08
3297,BHUJ INDIA (INDIA),23.30,69.80,1884-08-01,63.0,89.4079,70.46
3298,BHUJ INDIA (INDIA),23.30,69.80,1884-09-01,163.3,46.9089,348.12
3299,BHUJ INDIA (INDIA),23.30,69.80,1884-10-01,0.0,9.65929,0.0
3300,BHUJ INDIA (INDIA),23.30,69.80,1884-11-01,0.0,4.55526,0.0
3301,BHUJ INDIA (INDIA),23.30,69.80,1884-12-01,4.3,1.48333,289.89
3302,BHUJ INDIA (INDIA),23.30,69.80,1885-01-01,0.0,2.06667,0.0
3303,BHUJ INDIA (INDIA),23.30,69.80,1885-02-01,0.0,3.81228,0.0
3304,BHUJ INDIA (INDIA),23.30,69.80,1885-03-01,0.0,1.71161,0.0
3305,BHUJ INDIA (INDIA),23.30,69.80,1885-04-01,0.0,0.638053,0.0
3306,BHUJ INDIA (INDIA),23.30,69.80,1885-05-01,7.4,3.0292,244.29
3307,BHUJ INDIA (INDIA),23.30,69.80,1885-06-01,47.0,32.6274,144.05
3308,BHUJ INDIA (INDIA),23.30,69.80,1885-07-01,85.3,147.301,57.91
3309,BHUJ INDIA (INDIA),23.30,69.80,1885-08-01,205.2,89.4079,229.51
3310,BHUJ INDIA (INDIA),23.30,69.80,1885-09-01,0.0,46.9089,0.0
3311,BHUJ INDIA (INDIA),23.30,69.80,1885-10-01,13.2,9.65929,136.66
3312,BHUJ INDIA (INDIA),23.30,69.80,1885-11-01,0.0,4.55526,0.0
3313,BHUJ INDIA (INDIA),23.30,69.80,1885-12-01,1.0,1.48333,67.42
3314,RADHANPUR INDIA (INDIA),23.80,71.60,1883-01-01,5.1,1.35877,375.34
3315,RADHANPUR INDIA (INDIA),23.80,71.60,1883-02-01,0.0,1.97368,0.0
3316,RADHANPUR INDIA (INDIA),23.80,71.60,1883-03-01,10.1,0.946903,1066.64
3317,RADHANPUR INDIA (INDIA),23.80,71.60,1883-04-01,0.0,0.635088,0.0
3318,RADHANPUR INDIA (INDIA),23.80,71.60,1883-05-01,18.4,5.14956,357.31
3319,RADHANPUR INDIA (INDIA),23.80,71.60,1883-06-01,81.6,46.1796,176.7
3320,RADHANPUR INDIA (INDIA),23.80,71.60,1883-07-01,320.1,213.031,150.26
3321,RADHANPUR INDIA (INDIA),23.80,71.60,1883-08-01,54.9,156.425,35.1
3322,RADHANPUR INDIA (INDIA),23.80,71.60,1883-09-01,140.6,79.0693,177.82
3323,RADHANPUR INDIA (INDIA),23.80,71.60,1883-10-01,10.4,3.42364,303.77
3324,RADHANPUR INDIA (INDIA),23.80,71.60,1883-11-01,0.0,3.62193,0.0
3325,RADHANPUR INDIA (INDIA),23.80,71.60,1883-12-01,0.0,1.52982,0.0
3326,RADHANPUR INDIA (INDIA),23.80,71.60,1884-01-01,0.4,1.35877,29.44
3327,RADHANPUR INDIA (INDIA),23.80,71.60,1884-02-01,0.0,1.97368,0.0
3328,RADHANPUR INDIA (INDIA),23.80,71.60,1884-03-01,0.0,0.946903,0.0
3329,RADHANPUR INDIA (INDIA),23.80,71.60,1884-04-01,0.0,0.635088,0.0
3330,RADHANPUR INDIA (INDIA),23.80,71.60,1884-05-01,0.0,5.14956,0.0
3331,RADHANPUR INDIA (INDIA),23.80,71.60,1884-06-01,35.4,46.1796,76.66
3332,RADHANPUR INDIA (INDIA),23.80,71.60,1884-07-01,391.3,213.031,183.68
3333,RADHANPUR INDIA (INDIA),23.80,71.60,1884-08-01,127.9,156.425,81.76
3334,RADHANPUR INDIA (INDIA),23.80,71.60,1884-09-01,276.2,79.0693,349.31
3335,RADHANPUR INDIA (INDIA),23.80,71.60,1884-10-01,3.5,3.42364,102.23
3336,RADHANPUR INDIA (INDIA),23.80,71.60,1884-11-01,0.0,3.62193,0.0
3337,RADHANPUR INDIA (INDIA),23.80,71.60,1884-12-01,5.4,1.52982,352.98
3338,RADHANPUR INDIA (INDIA),23.80,71.60,1885-01-01,0.7,1.35877,51.52
3339,RADHANPUR INDIA (INDIA),23.80,71.60,1885-02-01,0.0,1.97368,0.0
3340,RADHANPUR INDIA (INDIA),23.80,71.60,1885-03-01,0.0,0.946903,0.0
3341,RADHANPUR INDIA (INDIA),23.80,71.60,1885-04-01,0.0,0.635088,0.0
3342,RADHANPUR INDIA (INDIA),23.80,71.60,1885-05-01,6.6,5.14956,128.17
3343,RADHANPUR INDIA (INDIA),23.80,71.60,1885-06-01,22.1,46.1796,47.86
3344,RADHANPUR INDIA (INDIA),23.80,71.60,1885-07-01,205.8,213.031,96.61
3345,RADHANPUR INDIA (INDIA),23.80,71.60,1885-08-01,258.2,156.425,165.06
3346,RADHANPUR INDIA (INDIA),23.80,71.60,1885-09-01,18.0,79.0693,22.76
3347,RADHANPUR INDIA (INDIA),23.80,71.60,1885-10-01,10.5,3.42364,306.69
3348,RADHANPUR INDIA (INDIA),23.80,71.60,1885-11-01,0.5,3.62193,13.8
3349,RADHANPUR INDIA (INDIA),23.80,71.60,1885-12-01,0.0,1.52982,0.0
3350,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-01-01,3.3,1.59267,207.2
3351,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-02-01,0.0,1.46711,0.0
3352,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-03-01,0.0,1.01067,0.0
3353,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-04-01,0.0,1.68667,0.0
3354,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-05-01,56.6,9.8557,574.29
3355,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-06-01,61.7,88.7926,69.49
3356,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-07-01,260.4,314.163,82.89
3357,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-08-01,39.1,216.324,18.07
3358,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-09-01,91.4,124.308,73.53
3359,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-10-01,0.0,11.1359,0.0
3360,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-11-01,0.0,5.53851,0.0
3361,AHMEDABAD INDIA (INDIA),23.10,72.60,1883-12-01,0.0,1.47055,0.0
3362,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-01-01,0.0,1.59267,0.0
3363,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-02-01,0.0,1.46711,0.0
3364,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-03-01,0.0,1.01067,0.0
3365,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-04-01,0.0,1.68667,0.0
3366,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-05-01,0.0,9.8557,0.0
3367,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-06-01,46.2,88.7926,52.03
3368,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-07-01,446.3,314.163,142.06
3369,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-08-01,149.9,216.324,69.29
3370,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-09-01,258.8,124.308,208.19
3371,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-10-01,0.0,11.1359,0.0
3372,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-11-01,0.0,5.53851,0.0
3373,AHMEDABAD INDIA (INDIA),23.10,72.60,1884-12-01,0.0,1.47055,0.0
3374,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-01-01,0.0,1.59267,0.0
3375,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-02-01,0.0,1.46711,0.0
3376,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-03-01,0.0,1.01067,0.0
3377,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-04-01,0.3,1.68667,17.79
3378,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-05-01,12.7,9.8557,128.86
3379,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-06-01,70.9,88.7926,79.85
3380,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-07-01,249.9,314.163,79.54
3381,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-08-01,220.5,216.324,101.93
3382,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-09-01,12.2,124.308,9.81
3383,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-10-01,14.7,11.1359,132.01
3384,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-11-01,0.0,5.53851,0.0
3385,AHMEDABAD INDIA (INDIA),23.10,72.60,1885-12-01,0.0,1.47055,0.0
3386,BARODA INDIA (INDIA),22.80,72.30,1883-01-01,0.0,1.00619,0.0
3387,BARODA INDIA (INDIA),22.80,72.30,1883-02-01,0.0,2.00965,0.0
3388,BARODA INDIA (INDIA),22.80,72.30,1883-03-01,0.0,1.02982,0.0
3389,BARODA INDIA (INDIA),22.80,72.30,1883-04-01,0.0,0.441964,0.0
3390,BARODA INDIA (INDIA),22.80,72.30,1883-05-01,0.0,3.06577,0.0
3391,BARODA INDIA (INDIA),22.80,72.30,1883-06-01,119.1,130.616,91.18
3392,BARODA INDIA (INDIA),22.80,72.30,1883-07-01,701.8,342.749,204.76
3393,BARODA INDIA (INDIA),22.80,72.30,1883-08-01,43.7,249.018,17.55
3394,BARODA INDIA (INDIA),22.80,72.30,1883-09-01,281.9,151.077,186.59
3395,BARODA INDIA (INDIA),22.80,72.30,1883-10-01,5.6,21.2478,26.36
3396,BARODA INDIA (INDIA),22.80,72.30,1883-11-01,0.0,9.74825,0.0
3397,BARODA INDIA (INDIA),22.80,72.30,1883-12-01,0.0,1.63509,0.0
3398,BARODA INDIA (INDIA),22.80,72.30,1884-01-01,0.0,1.00619,0.0
3399,BARODA INDIA (INDIA),22.80,72.30,1884-02-01,0.0,2.00965,0.0
3400,BARODA INDIA (INDIA),22.80,72.30,1884-03-01,0.0,1.02982,0.0
3401,BARODA INDIA (INDIA),22.80,72.30,1884-04-01,0.0,0.441964,0.0
3402,BARODA INDIA (INDIA),22.80,72.30,1884-05-01,0.0,3.06577,0.0
3403,BARODA INDIA (INDIA),22.80,72.30,1884-06-01,30.0,130.616,22.97
3404,BARODA INDIA (INDIA),22.80,72.30,1884-07-01,585.0,342.749,170.68
3405,BARODA INDIA (INDIA),22.80,72.30,1884-08-01,178.8,249.018,71.8
3406,BARODA INDIA (INDIA),22.80,72.30,1884-09-01,417.1,151.077,276.08
3407,BARODA INDIA (INDIA),22.80,72.30,1884-10-01,6.4,21.2478,30.12
3408,BARODA INDIA (INDIA),22.80,72.30,1884-11-01,0.0,9.74825,0.0
3409,BARODA INDIA (INDIA),22.80,72.30,1884-12-01,1.0,1.63509,61.16
3410,BARODA INDIA (INDIA),22.80,72.30,1885-01-01,0.0,1.00619,0.0
3411,BARODA INDIA (INDIA),22.80,72.30,1885-02-01,0.0,2.00965,0.0
3412,BARODA INDIA (INDIA),22.80,72.30,1885-03-01,0.0,1.02982,0.0
3413,BARODA INDIA (INDIA),22.80,72.30,1885-04-01,0.0,0.441964,0.0
3414,BARODA INDIA (INDIA),22.80,72.30,1885-05-01,4.6,3.06577,150.04
3415,BARODA INDIA (INDIA),22.80,72.30,1885-06-01,37.3,130.616,28.56
3416,BARODA INDIA (INDIA),22.80,72.30,1885-07-01,199.1,342.749,58.09
3417,BARODA INDIA (INDIA),22.80,72.30,1885-08-01,291.8,249.018,117.18
3418,BARODA INDIA (INDIA),22.80,72.30,1885-09-01,13.0,151.077,8.6
3419,BARODA INDIA (INDIA),22.80,72.30,1885-10-01,64.3,21.2478,302.62
3420,BARODA INDIA (INDIA),22.80,72.30,1885-11-01,10.4,9.74825,106.69
3421,BARODA INDIA (INDIA),22.80,72.30,1885-12-01,0.0,1.63509,0.0
3422,KAIRA INDIA (INDIA),22.80,72.70,1883-01-01,9.9,1.37281,721.15
3423,KAIRA INDIA (INDIA),22.80,72.70,1883-02-01,0.0,2.12982,0.0
